language,template,model,task,is_ood,num_shots,num_affixes,accuracy,faithfulness,f1,coherence
tr,morph_disc_sent_en,gpt-4,morph-disc,False,5,4,0.9466666666666667,0.0,0.8603174603174603,0.7333333333333333
tr,morph_disc_sent_en,gpt-4,morph-disc,False,5,5,0.9586666666666667,0.0,0.9156084656084656,0.8066666666666666
tr,morph_disc_sent_en,gpt-4,morph-disc,False,5,6,0.9493333333333334,0.0,0.8917989417989418,0.76
tr,morph_disc_sent_en,gpt-4,morph-disc,False,5,7,0.9436241610738255,0.0,0.8949344838606583,0.7248322147651006
tr,morph_disc_sent_en,gpt-4,morph-disc,True,3,1,0.6066666666666667,0.0,0.48444444444444446,0.24
tr,morph_disc_sent_en,gpt-4,morph-disc,True,3,2,0.7558528428093646,0.0,0.6755555555555556,0.5133333333333333
tr,morph_disc_sent_en,gpt-4,morph-disc,True,3,3,0.8805369127516779,0.0,0.7182751322751323,0.4533333333333333
tr,morph_disc_sent_en,gpt-4,morph-disc,True,3,4,0.8626666666666667,0.0,0.6404444444444444,0.32666666666666666
tr,morph_disc_sent_en,gpt-4,morph-disc,True,3,5,0.8893333333333333,0.0,0.7237433862433862,0.46
tr,morph_disc_sent_en,gpt-4,morph-disc,True,3,6,0.8853333333333333,0.0,0.7257936507936508,0.46
tr,morph_disc_sent_en,gpt-4,morph-disc,True,3,7,0.8832214765100671,0.0,0.7308778097368701,0.44966442953020136
tr,morph_disc_sent_en,gpt-4,morph-disc,False,1,1,0.8733333333333333,0.0,0.8311111111111111,0.7466666666666667
tr,morph_disc_sent_en,gpt-4,morph-disc,False,1,2,0.7324414715719063,0.0,0.6422222222222222,0.4666666666666667
tr,morph_disc_sent_en,gpt-4,morph-disc,False,1,3,0.9073825503355705,0.0,0.7437037037037036,0.54
tr,morph_disc_sent_en,gpt-4,morph-disc,False,1,4,0.8906666666666667,0.0,0.7047619047619047,0.4533333333333333
tr,morph_disc_sent_en,gpt-4,morph-disc,False,1,5,0.8813333333333333,0.0,0.6749999999999999,0.41333333333333333
tr,morph_disc_sent_en,gpt-4,morph-disc,False,1,6,0.8866666666666667,0.0,0.694047619047619,0.44
tr,morph_disc_sent_en,gpt-4,morph-disc,False,1,7,0.8818791946308725,0.0,0.6782784702247789,0.40939597315436244
tr,morph_gen_sent_en,gpt-4,morph-gen,False,5,1,0.9733333333333334,0.9733333333333334,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,False,5,2,0.86,0.86,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,False,5,3,0.7733333333333333,0.78,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,False,5,4,0.5136986301369864,0.5273972602739726,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,False,5,5,0.4,0.4066666666666667,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,False,5,6,0.36666666666666664,0.36666666666666664,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,False,5,7,0.3129251700680272,0.3197278911564626,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,True,1,1,0.9066666666666666,0.9066666666666666,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,True,1,2,0.7133333333333334,0.8333333333333334,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,True,1,3,0.4931506849315068,0.5684931506849316,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,True,1,4,0.3581081081081081,0.39864864864864863,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,True,1,5,0.16216216216216217,0.20945945945945946,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,True,1,6,0.09333333333333334,0.1,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,True,1,7,0.06711409395973154,0.08053691275167785,0,0
tr,morph_disc_sent_en,gpt-4,morph-disc,False,3,1,0.8866666666666667,0.0,0.8488888888888889,0.7733333333333333
tr,morph_disc_sent_en,gpt-4,morph-disc,False,3,2,0.842809364548495,0.0,0.7888888888888889,0.6866666666666666
tr,morph_disc_sent_en,gpt-4,morph-disc,False,3,3,0.9476510067114094,0.0,0.8761243386243386,0.7533333333333333
tr,morph_disc_sent_en,gpt-4,morph-disc,False,3,4,0.94,0.0,0.8587301587301587,0.7
tr,morph_disc_sent_en,gpt-4,morph-disc,False,3,5,0.936,0.0,0.8537698412698412,0.7
tr,morph_disc_sent_en,gpt-4,morph-disc,False,3,6,0.94,0.0,0.8662698412698413,0.72
tr,morph_disc_sent_en,gpt-4,morph-disc,False,3,7,0.9369127516778524,0.0,0.8702993501651219,0.697986577181208
tr,morph_gen_sent_en,gpt-4,morph-gen,False,3,1,0.98,0.98,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,False,3,2,0.84,0.8533333333333334,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,False,3,3,0.76,0.7733333333333333,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,False,3,4,0.527027027027027,0.5405405405405406,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,False,3,5,0.3933333333333333,0.3933333333333333,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,False,3,6,0.42,0.42,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,False,3,7,0.2653061224489796,0.272108843537415,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,True,3,1,0.94,0.94,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,True,3,2,0.7333333333333333,0.8666666666666667,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,True,3,3,0.5540540540540541,0.6351351351351351,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,True,3,4,0.3819444444444444,0.4513888888888889,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,True,3,5,0.23648648648648649,0.27702702702702703,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,True,3,6,0.18,0.18666666666666668,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,True,3,7,0.16551724137931034,0.16551724137931034,0,0
tr,morph_disc_sent_en,gpt-4,morph-disc,True,5,1,0.7166666666666667,0.0,0.6333333333333333,0.4666666666666667
tr,morph_disc_sent_en,gpt-4,morph-disc,True,5,2,0.7658862876254181,0.0,0.6866666666666666,0.5333333333333333
tr,morph_disc_sent_en,gpt-4,morph-disc,True,5,3,0.8845637583892617,0.0,0.7417195767195767,0.4666666666666667
tr,morph_disc_sent_en,gpt-4,morph-disc,True,5,4,0.8706666666666667,0.0,0.6549603174603175,0.36666666666666664
tr,morph_disc_sent_en,gpt-4,morph-disc,True,5,5,0.8986666666666666,0.0,0.7712645502645502,0.5266666666666666
tr,morph_disc_sent_en,gpt-4,morph-disc,True,5,6,0.9026666666666666,0.0,0.7877645502645503,0.5533333333333333
tr,morph_disc_sent_en,gpt-4,morph-disc,True,5,7,0.8859060402684564,0.0,0.771061041866411,0.47651006711409394
tr,morph_gen_sent_en,gpt-4,morph-gen,False,1,1,0.9466666666666667,0.9466666666666667,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,False,1,2,0.8333333333333334,0.82,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,False,1,3,0.7466666666666667,0.7666666666666667,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,False,1,4,0.5472972972972973,0.5675675675675675,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,False,1,5,0.44,0.44,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,False,1,6,0.4,0.4,0,0
tr,morph_gen_sent_en,gpt-4,morph-gen,False,1,7,0.2585034013605442,0.2585034013605442,0,0
